IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
185.204.52.112,443,443,true,AMS,Europe,Amsterdam,331,0.20
108.129.70.255,443,443,true,AMS,Europe,Amsterdam,253,0.16
80.76.34.13,443,443,true,AMS,Europe,Amsterdam,314,0.05
209.182.100.252,443,443,true,AMS,Europe,Amsterdam,310,0.03
154.16.16.24,443,443,true,AMS,Europe,Amsterdam,236,0.03
81.22.132.254,443,443,true,AMS,Europe,Amsterdam,337,0.02
107.182.129.148,443,443,true,AMS,Europe,Amsterdam,317,0.02
104.156.149.187,443,443,true,AMS,Europe,Amsterdam,305,0.02
208.67.105.251,443,443,true,AMS,Europe,Amsterdam,320,0.02
107.182.130.15,443,443,true,AMS,Europe,Amsterdam,311,0.02
107.182.129.141,443,443,true,AMS,Europe,Amsterdam,324,0.01
2.59.183.223,443,443,true,AMS,Europe,Amsterdam,348,0.01
2.59.183.219,443,443,true,AMS,Europe,Amsterdam,348,0.01
81.22.132.219,443,443,true,AMS,Europe,Amsterdam,336,0.01
192.210.160.170,2053,443,true,AMS,Europe,Amsterdam,285,0.01
188.212.132.127,443,443,true,AMS,Europe,Amsterdam,318,0.01
5.45.67.251,443,443,true,AMS,Europe,Amsterdam,366,0.01
2.59.183.77,443,443,true,AMS,Europe,Amsterdam,338,0.01
208.67.105.2,443,443,true,AMS,Europe,Amsterdam,322,0.01
104.156.149.154,443,443,true,AMS,Europe,Amsterdam,310,0.00
